"trading_symbol","record_time","open","high","low","close","d_vwap","volume"
SBIN,2018-08-29 00:00:00.000,306.8,312.0,305.75,309.7,309.64,24320824
SBIN,2018-08-30 00:00:00.000,309.3,310.5,306.0,308.6,307.95,19935935
SBIN,2018-08-31 00:00:00.000,307.9,310.65,304.55,309.6,307.85,18100140
SBIN,2018-09-03 00:00:00.000,312.5,312.5,304.8,306.35,310.1,14708076
SBIN,2018-09-04 00:00:00.000,306.8,307.45,295.45,296.4,303.13,42859084
SBIN,2018-09-05 00:00:00.000,296.5,298.85,290.4,296.55,295.18,22922686
SBIN,2018-09-06 00:00:00.000,298.0,299.85,294.5,296.45,297.34,18001336
SBIN,2018-09-07 00:00:00.000,295.9,295.9,289.45,291.65,291.75,23716678
SBIN,2018-09-10 00:00:00.000,290.65,293.25,283.8,284.85,287.9,23354395
SBIN,2018-09-11 00:00:00.000,287.35,291.45,281.65,282.6,287.14,28361400
SBIN,2018-09-12 00:00:00.000,284.0,286.7,280.0,285.3,283.62,22717796
SBIN,2018-09-14 00:00:00.000,290.1,291.8,288.7,290.65,290.29,15149585
SBIN,2018-09-17 00:00:00.000,288.5,288.5,284.1,285.3,285.73,16089996
SBIN,2018-09-18 00:00:00.000,285.0,286.9,272.4,273.8,277.31,33901000
SBIN,2018-09-19 00:00:00.000,275.4,282.85,270.5,271.5,273.54,40759431
SBIN,2018-09-21 00:00:00.000,274.2,279.45,253.4,270.6,272.26,39308482
SBIN,2018-09-24 00:00:00.000,272.7,273.0,262.6,264.35,266.54,24633374
SBIN,2018-09-25 00:00:00.000,264.0,272.95,260.8,270.9,265.54,28948831
SBIN,2018-09-26 00:00:00.000,274.0,274.0,262.75,263.85,266.42,23951904
SBIN,2018-09-27 00:00:00.000,264.5,268.6,263.75,265.35,266.3,24829383
SBIN,2018-09-28 00:00:00.000,266.4,273.5,262.5,265.5,268.19,33803139
SBIN,2018-10-01 00:00:00.000,265.5,275.2,264.1,273.85,268.85,17711738
SBIN,2018-10-03 00:00:00.000,273.35,278.7,270.6,271.7,274.04,19714943
SBIN,2018-10-04 00:00:00.000,267.95,272.7,265.7,271.35,269.48,17754204
SBIN,2018-10-05 00:00:00.000,271.0,271.0,256.0,258.35,264.55,36628643
SBIN,2018-10-08 00:00:00.000,259.75,268.5,258.35,265.75,262.3,21100804
SBIN,2018-10-09 00:00:00.000,268.0,268.15,260.0,262.95,263.56,16010883
SBIN,2018-10-10 00:00:00.000,261.6,280.45,261.2,278.65,271.41,31772330
SBIN,2018-10-11 00:00:00.000,268.0,271.5,260.6,262.15,263.79,46291120
SBIN,2018-10-12 00:00:00.000,266.0,267.9,261.5,263.75,265.06,42967696
SBIN,2018-10-15 00:00:00.000,264.4,265.7,261.1,263.2,262.91,21965859
SBIN,2018-10-16 00:00:00.000,264.6,270.85,263.35,270.3,267.89,33597068
SBIN,2018-10-17 00:00:00.000,273.75,275.0,260.0,261.15,266.57,21631573
SBIN,2018-10-19 00:00:00.000,259.7,264.2,258.1,261.1,260.66,28474307
SBIN,2018-10-22 00:00:00.000,266.0,266.0,259.45,260.35,263.03,19933462
SBIN,2018-10-23 00:00:00.000,258.0,259.0,255.0,255.65,256.83,20206307
SBIN,2018-10-24 00:00:00.000,260.25,261.8,252.8,255.7,257.4,25636533
SBIN,2018-10-25 00:00:00.000,254.5,255.0,248.4,249.55,250.37,33066232
SBIN,2018-10-26 00:00:00.000,252.0,252.5,247.4,248.1,250.07,20543437
SBIN,2018-10-29 00:00:00.000,250.0,269.25,248.4,267.9,262.11,37768359
SBIN,2018-10-30 00:00:00.000,267.5,279.1,266.0,273.15,274.64,33401683
SBIN,2018-10-31 00:00:00.000,275.0,282.75,268.6,281.4,275.87,28137370
SBIN,2018-11-01 00:00:00.000,283.0,289.0,278.85,285.9,285.01,29144808
SBIN,2018-11-02 00:00:00.000,287.9,292.8,283.2,285.35,288.62,27760214
SBIN,2018-11-05 00:00:00.000,286.45,300.0,283.5,294.95,292.0,44619891
SBIN,2018-11-06 00:00:00.000,296.1,298.3,283.9,286.45,289.58,40688243
SBIN,2018-11-07 00:00:00.000,288.9,288.9,285.95,286.55,286.71,3312160
SBIN,2018-11-09 00:00:00.000,287.0,287.5,282.45,283.25,284.58,19201007
SBIN,2018-11-12 00:00:00.000,283.7,283.7,276.85,277.95,279.74,24044907
SBIN,2018-11-13 00:00:00.000,276.3,279.7,273.35,278.05,276.23,25633628
SBIN,2018-11-14 00:00:00.000,280.4,287.7,278.0,283.6,282.5,52674807
SBIN,2018-11-15 00:00:00.000,283.85,287.05,281.15,285.4,284.37,18445463
SBIN,2018-11-16 00:00:00.000,285.9,291.8,282.6,290.9,287.94,24805910
SBIN,2018-11-19 00:00:00.000,293.5,293.5,286.05,288.15,288.82,13799970
SBIN,2018-11-20 00:00:00.000,285.9,288.55,282.5,283.45,285.14,12900924
SBIN,2018-11-21 00:00:00.000,283.45,289.55,283.05,287.05,286.74,16167419
SBIN,2018-11-22 00:00:00.000,285.95,287.05,281.6,282.7,284.33,12066797
SBIN,2018-11-26 00:00:00.000,284.1,287.25,279.6,286.4,283.47,16846820
SBIN,2018-11-27 00:00:00.000,284.6,290.5,284.05,289.4,287.89,21242956
SBIN,2018-11-28 00:00:00.000,289.4,292.45,283.0,284.55,288.74,19837609
SBIN,2018-11-29 00:00:00.000,289.3,289.65,284.25,286.4,287.09,27919104
SBIN,2018-11-30 00:00:00.000,288.8,290.9,283.2,284.65,286.52,17583510
SBIN,2018-12-03 00:00:00.000,286.7,287.9,283.25,286.8,285.68,15772176
SBIN,2018-12-04 00:00:00.000,287.95,287.95,281.9,282.55,284.69,11897307
SBIN,2018-12-05 00:00:00.000,282.45,283.2,277.05,280.15,281.13,14893748
SBIN,2018-12-06 00:00:00.000,278.0,279.25,275.1,275.65,276.5,11083451
SBIN,2018-12-07 00:00:00.000,277.0,277.35,272.1,275.4,274.83,10165275
SBIN,2018-12-10 00:00:00.000,271.0,276.4,270.15,274.2,273.76,11947887
SBIN,2018-12-11 00:00:00.000,268.35,283.25,268.35,281.25,277.93,30927239
SBIN,2018-12-12 00:00:00.000,283.75,285.85,282.2,285.25,284.28,21765939
SBIN,2018-12-13 00:00:00.000,290.0,294.0,285.75,289.0,290.37,24097152
SBIN,2018-12-14 00:00:00.000,288.5,290.8,287.05,289.2,288.88,12156361
SBIN,2018-12-17 00:00:00.000,289.3,291.45,287.3,289.5,289.32,12728014
SBIN,2018-12-18 00:00:00.000,287.85,294.0,287.0,292.75,290.48,13606582
SBIN,2018-12-19 00:00:00.000,294.7,302.0,294.7,300.7,299.22,26124125
SBIN,2018-12-20 00:00:00.000,298.35,301.65,293.15,294.05,297.78,19222232
SBIN,2018-12-21 00:00:00.000,293.65,296.5,290.8,291.9,293.22,15777301
SBIN,2018-12-24 00:00:00.000,293.5,295.0,290.15,293.05,292.6,12048877
SBIN,2018-12-26 00:00:00.000,292.85,295.0,287.15,294.15,290.87,12684324
SBIN,2018-12-27 00:00:00.000,296.7,297.6,291.5,292.15,294.03,15304564
SBIN,2018-12-28 00:00:00.000,293.6,297.1,293.55,294.8,295.43,12876558
SBIN,2018-12-31 00:00:00.000,297.2,298.25,295.5,295.9,296.5,9526067
SBIN,2019-01-01 00:00:00.000,297.5,300.7,293.85,299.6,296.77,11837127
SBIN,2019-01-02 00:00:00.000,299.1,302.5,293.1,293.9,298.2,25559853
SBIN,2019-01-03 00:00:00.000,295.0,295.55,290.1,291.1,292.87,17548347
SBIN,2019-01-04 00:00:00.000,292.1,299.0,291.5,297.65,296.18,19514041
SBIN,2019-01-07 00:00:00.000,301.05,301.5,295.2,296.3,298.25,14579399
SBIN,2019-01-08 00:00:00.000,295.8,306.0,294.75,305.3,301.96,22949961
SBIN,2019-01-09 00:00:00.000,306.0,307.1,300.75,305.3,304.37,21109911
SBIN,2019-01-10 00:00:00.000,305.1,307.5,303.5,305.55,305.6,16295468
SBIN,2019-01-11 00:00:00.000,305.4,306.2,300.95,302.75,303.57,12702551
SBIN,2019-01-14 00:00:00.000,301.0,303.6,299.55,300.4,301.15,10372933
SBIN,2019-01-15 00:00:00.000,302.0,303.6,301.1,301.65,302.2,9444374
SBIN,2019-01-16 00:00:00.000,303.0,306.65,302.1,303.15,304.5,12111480
SBIN,2019-01-17 00:00:00.000,303.9,304.35,295.6,297.4,298.93,15974634
SBIN,2019-01-18 00:00:00.000,298.75,299.85,294.25,294.95,297.21,9082501
SBIN,2019-01-21 00:00:00.000,295.9,296.75,291.45,292.45,294.06,10188647
SBIN,2019-01-22 00:00:00.000,293.0,293.0,288.2,290.25,290.18,11297989
SBIN,2019-01-23 00:00:00.000,290.45,292.95,285.5,286.65,289.24,10304608
SBIN,2019-01-24 00:00:00.000,286.65,289.9,285.5,288.05,287.7,11532528
SBIN,2019-01-25 00:00:00.000,289.6,291.0,283.2,285.4,288.24,11121223
SBIN,2019-01-28 00:00:00.000,285.65,286.6,277.3,281.6,281.3,18905470
SBIN,2019-01-29 00:00:00.000,281.0,286.0,276.55,280.6,282.25,17435611
SBIN,2019-01-30 00:00:00.000,281.2,289.4,280.25,287.45,285.36,18908654
SBIN,2019-01-31 00:00:00.000,290.0,294.8,288.0,293.65,291.77,25546487
SBIN,2019-02-01 00:00:00.000,296.9,302.7,282.0,284.4,291.96,60015958
SBIN,2019-02-04 00:00:00.000,282.4,285.2,277.85,283.95,282.0,20642919
SBIN,2019-02-05 00:00:00.000,284.2,287.0,283.0,284.65,285.21,13291133
SBIN,2019-02-06 00:00:00.000,285.85,289.75,283.5,289.05,286.98,12149759
SBIN,2019-02-07 00:00:00.000,289.4,294.0,286.6,287.4,290.17,19733315
SBIN,2019-02-08 00:00:00.000,285.6,288.0,282.2,286.0,285.03,19781908
SBIN,2019-02-11 00:00:00.000,285.95,285.95,280.0,280.5,282.05,15420017
SBIN,2019-02-12 00:00:00.000,280.65,282.2,274.65,275.4,279.25,15326106
SBIN,2019-02-13 00:00:00.000,276.5,276.7,266.7,268.2,271.46,18662893
SBIN,2019-02-14 00:00:00.000,268.0,268.35,263.65,267.1,266.33,26372671
SBIN,2019-02-15 00:00:00.000,268.85,268.85,261.3,262.95,264.01,23366091
SBIN,2019-02-18 00:00:00.000,264.4,265.5,258.8,259.95,262.46,14781744
SBIN,2019-02-19 00:00:00.000,260.9,267.5,260.3,262.9,264.23,19064306
SBIN,2019-02-20 00:00:00.000,264.5,268.3,264.3,267.7,266.29,15514595
SBIN,2019-02-21 00:00:00.000,270.3,271.0,267.3,268.0,269.15,13760702
SBIN,2019-02-22 00:00:00.000,267.9,271.9,267.6,270.95,270.17,12536918
SBIN,2019-02-25 00:00:00.000,271.3,271.4,267.9,270.15,269.49,20793897
SBIN,2019-02-26 00:00:00.000,266.8,268.2,263.25,266.35,265.93,15274303
SBIN,2019-02-27 00:00:00.000,268.0,272.7,266.55,267.65,269.18,20571652
SBIN,2019-02-28 00:00:00.000,267.7,270.8,267.65,269.05,269.19,31636468
SBIN,2019-03-01 00:00:00.000,270.55,274.6,270.1,272.95,272.87,20024726
SBIN,2019-03-05 00:00:00.000,271.7,277.85,271.2,276.45,275.82,21533972
SBIN,2019-03-06 00:00:00.000,277.3,282.55,276.45,278.1,279.31,22161376
SBIN,2019-03-07 00:00:00.000,279.45,282.5,277.65,281.75,280.16,14899105
SBIN,2019-03-08 00:00:00.000,281.85,284.25,279.6,281.2,282.38,19943319
SBIN,2019-03-11 00:00:00.000,285.3,289.0,283.5,287.35,287.26,22931245
SBIN,2019-03-12 00:00:00.000,289.2,289.9,285.75,286.9,287.68,20828136
SBIN,2019-03-13 00:00:00.000,288.1,294.4,284.7,293.15,288.93,23725641
SBIN,2019-03-14 00:00:00.000,294.5,294.7,290.75,291.9,292.34,16164017
SBIN,2019-03-15 00:00:00.000,292.6,301.3,292.5,298.4,298.17,37928480
SBIN,2019-03-18 00:00:00.000,298.9,300.9,294.65,298.95,297.45,23782967
SBIN,2019-03-19 00:00:00.000,300.15,306.6,299.15,303.05,303.41,27218691
SBIN,2019-03-20 00:00:00.000,302.8,304.65,300.05,303.8,302.61,18820555
SBIN,2019-03-22 00:00:00.000,304.3,306.4,296.95,298.05,302.13,17865957
SBIN,2019-03-25 00:00:00.000,294.0,295.45,292.2,294.0,293.78,16895511
SBIN,2019-03-26 00:00:00.000,294.75,305.0,294.75,303.5,299.7,18303791
SBIN,2019-03-27 00:00:00.000,305.25,310.85,304.35,308.8,308.12,35956450
